p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
4.09050860216261e-30	0.30399089065874	0.274	0.196	7.9644061806198e-29	Inhibitory Neuron	CDK8
6.11146875746258e-29	0.266275901912012	0.163	0.099	1.15323684681017e-27	Inhibitory Neuron	EEPD1
3.22851172617591e-28	0.269148239072076	0.548	0.485	5.97379264754839e-27	Inhibitory Neuron	ANKRD12
4.94383524088858e-28	0.259666412713444	0.288	0.212	9.10835193735321e-27	Inhibitory Neuron	SH3RF3
6.49319866144574e-28	0.261400236808476	0.213	0.142	1.18608172564191e-26	Inhibitory Neuron	RCN2
9.80913996418306e-28	-0.250885246130999	0.055	0.115	1.77663640746631e-26	Inhibitory Neuron	ZNRF3
1.10564216427716e-27	0.257549065040819	0.282	0.205	1.99411293081314e-26	Inhibitory Neuron	PTPRJ
1.43483716501956e-27	-0.279366843119839	0.275	0.368	2.57160041688757e-26	Inhibitory Neuron	FTH1
1.83765218026638e-27	0.279788793815728	0.266	0.193	3.28667353410065e-26	Inhibitory Neuron	HACD3
4.03516099859916e-27	-0.264889205868974	0.162	0.248	7.12767510824722e-26	Inhibitory Neuron	SFXN5
1.14989440717767e-26	0.276259115573457	0.309	0.236	1.9901303810689e-25	Inhibitory Neuron	PPM1K
4.18141369439063e-26	0.255718342805458	0.192	0.127	7.06551698616263e-25	Inhibitory Neuron	SLC4A7
4.58836532513213e-26	0.252727830770157	0.404	0.326	7.69247079068629e-25	Inhibitory Neuron	ITM2B
6.0774294132009e-26	0.278432543578504	0.322	0.249	1.01491886516359e-24	Inhibitory Neuron	GPR155
8.87066883651947e-26	0.273250389442782	0.377	0.301	1.47277170392369e-24	Inhibitory Neuron	UBA6-AS1
2.58605835572508e-25	0.267061213333539	0.212	0.146	4.21995465399939e-24	Inhibitory Neuron	MAP7D1
1.48651661858617e-24	0.254406114015314	0.339	0.269	2.34099041754186e-23	Inhibitory Neuron	ANKS1A
3.16421622870421e-24	0.25396291150289	0.298	0.229	4.92869826023799e-23	Inhibitory Neuron	RALGPS1
5.41675280960474e-24	-0.273360205375712	0.275	0.361	8.4067611086746e-23	Inhibitory Neuron	CUX1
5.03528943235812e-23	0.259926520475058	0.352	0.286	7.56795167842316e-22	Inhibitory Neuron	PHF20L1
5.70864585971588e-23	0.264518634366359	0.278	0.211	8.53507313790331e-22	Inhibitory Neuron	GOT1
1.02741886629889e-22	0.257879277839777	0.25	0.183	1.52018953844259e-21	Inhibitory Neuron	CDR2
2.13118966082816e-19	0.256681016833201	0.203	0.148	2.72099878156705e-18	Inhibitory Neuron	PGRMC1
2.55095771622153e-19	0.255580969799408	0.241	0.182	3.23284833651921e-18	Inhibitory Neuron	PAIP2
7.51334528325236e-17	-0.340793537290244	0.161	0.225	8.22054010748697e-16	Inhibitory Neuron	MBP
4.70021473950583e-16	0.255874104603976	0.664	0.67	4.92258431214504e-15	Inhibitory Neuron	MACROD2
5.074220015517e-16	-0.270807157730039	0.127	0.181	5.30132230157734e-15	Inhibitory Neuron	XIST
3.15584295693376e-09	-0.255444920220134	0.093	0.128	2.0733210592064e-08	Inhibitory Neuron	MAML2
2.39593362152006e-08	-0.375526746583686	0.194	0.236	1.46404874005438e-07	Inhibitory Neuron	RNF220
9.30839679740888e-296	1.8553491576557	0.508	0.01	7.97450353634019e-292	Microglia	ADAM28
4.61500963008741e-179	0.901217159706772	0.175	0.002	1.97683937504794e-175	Microglia	HLA-DRA
2.86278693394713e-168	1.7896310874806	0.54	0.021	8.17516522104168e-165	Microglia	DOCK8
2.81884916915996e-159	1.23587756995114	0.349	0.009	6.03727020804834e-156	Microglia	A2M
1.96945207507517e-146	1.21220172019349	0.302	0.007	3.3744591854338e-143	Microglia	FLI1
5.21987710470691e-129	1.12317357580383	0.27	0.006	7.45311452600402e-126	Microglia	BLNK
8.44478252780684e-119	1.26930840996718	0.238	0.005	1.03352074165316e-115	Microglia	CSF1R
5.21556477092239e-111	1.2934667450785	0.302	0.01	5.58521792406152e-108	Microglia	C3
1.42713911190557e-99	1.38075452796265	0.333	0.013	1.35847786352167e-96	Microglia	CD74
2.05192889843702e-82	0.627971894624649	0.127	0.002	1.75788748729099e-79	Microglia	SELPLG
5.30300188348438e-77	1.32947005696084	0.27	0.011	4.13007428507369e-74	Microglia	LPAR6
2.11951937500481e-75	0.807470969832628	0.159	0.004	1.51316020713885e-72	Microglia	IKZF1
1.41129793368154e-73	0.651115642249778	0.143	0.003	9.30045338296132e-71	Microglia	IL18
1.82458902014808e-63	0.686473853517356	0.175	0.006	1.11651815254347e-60	Microglia	ALOX5
2.19808379267406e-60	0.894196922847079	0.159	0.005	1.25539892345591e-57	Microglia	ITGAX
1.87954940385431e-55	0.664070056844903	0.159	0.005	1.00638123392624e-52	Microglia	PTPRC
2.56666746261529e-52	0.881176271107325	0.238	0.013	1.29344942071913e-49	Microglia	IFI16
5.58959167573181e-52	1.40744443807509	0.381	0.034	2.66033510477747e-49	Microglia	INPP5D
3.66859138943992e-51	0.811889893816392	0.159	0.006	1.65414854912273e-48	Microglia	SAMSN1
9.33500294818677e-47	0.607977498115815	0.127	0.004	3.9986485128558e-44	Microglia	LAPTM5
2.54169449866742e-42	0.727079760050021	0.222	0.014	1.03689032238494e-39	Microglia	ZFP36L1
6.18327848724099e-39	1.93087958744932	0.603	0.117	2.40782485455425e-36	Microglia	ST6GAL1
7.27102817025312e-36	0.634550450452938	0.143	0.007	2.7082999275895e-33	Microglia	SRGN
4.81818452952723e-35	1.42582288291588	0.46	0.071	1.71989111935249e-32	Microglia	ARHGAP24
4.62872104675529e-34	0.832387112168154	0.159	0.009	1.5861701283021e-31	Microglia	PARP14
2.63154188376864e-33	0.733095329887618	0.111	0.005	8.34978493268368e-31	Microglia	PIK3R5
7.55954563496796e-32	1.73398368696849	0.81	0.282	2.31295098052752e-29	Microglia	PLXDC2
2.59041041781795e-31	0.676511593454185	0.143	0.008	7.6524296722229e-29	Microglia	SP100
4.24222684198243e-30	0.852758289406693	0.206	0.017	1.17235991468592e-27	Microglia	LPCAT2
4.2616181401199e-28	0.551253169620625	0.111	0.005	1.14091508145022e-25	Microglia	HLA-E
2.53740463258875e-27	0.684194077637842	0.175	0.014	6.58725620829935e-25	Microglia	LYN
3.79721176991981e-27	1.23690142068992	0.54	0.116	9.56785683320676e-25	Microglia	MAML2
5.37612528739533e-27	0.7908871591961	0.175	0.014	1.31592186677474e-24	Microglia	MRC2
3.14090652397653e-26	0.651879860425607	0.127	0.008	7.4744850530297e-24	Microglia	MRC1
2.26955920403083e-25	0.705663959198166	0.143	0.01	5.25494964890057e-23	Microglia	ZFP36L2
5.32947355011326e-24	1.29866217967084	0.286	0.039	1.17070768984155e-21	Microglia	LPAR1
1.42226491374822e-21	1.4440817803447	0.46	0.106	2.90108178954309e-19	Microglia	SFMBT2
7.49906311564983e-21	1.17177146095597	0.19	0.021	1.49405752818075e-18	Microglia	SPP1
4.41365433559106e-20	1.22790266152956	0.317	0.057	8.59358561204742e-18	Microglia	ATP8B4
2.64314476887254e-19	0.634525339963061	0.127	0.01	5.03196027442912e-17	Microglia	XAF1
2.80141759605283e-19	0.505341976136053	0.111	0.008	5.21733577073577e-17	Microglia	TXNIP
2.83465339849561e-18	0.954196713665304	0.317	0.06	5.16690971593869e-16	Microglia	CHD7
5.11529237592521e-18	0.787635035406894	0.365	0.075	9.12973120511485e-16	Microglia	SLC1A3
1.63772479897698e-17	1.28969698319642	0.81	0.458	2.80607767056715e-15	Microglia	DOCK4
6.53805077186872e-17	0.769508115662311	0.175	0.021	1.07714386466537e-14	Microglia	CPED1
2.94248854671109e-15	0.569094567595244	0.159	0.019	4.50148203208463e-13	Microglia	TMEM63A
1.29812326070976e-14	0.54504832176576	0.143	0.017	1.95105648675448e-12	Microglia	BNC2
1.32594206796652e-14	0.952686520765936	0.413	0.115	1.9585078786671e-12	Microglia	FRMD4B
4.0253923530718e-14	0.99063563913614	0.46	0.146	5.74758938146102e-12	Microglia	SRGAP2
1.12612558079614e-13	0.596888634650489	0.159	0.021	1.58156030339025e-11	Microglia	TGFBR1
1.44834496330615e-13	1.16330874690916	0.397	0.118	2.00128569365223e-11	Microglia	ANKRD44
3.29535377974447e-13	0.943991454842032	0.27	0.058	4.48115806842395e-11	Microglia	DOCK5
3.38967898689721e-13	0.878137305505458	0.222	0.041	4.50899840418695e-11	Microglia	GNB4
4.80395889123691e-13	0.926026272213488	0.317	0.08	6.23568421533736e-11	Microglia	BMP2K
5.96817525424474e-13	1.0944138977978	0.508	0.191	7.63124737359921e-11	Microglia	DOCK10
7.79406550654666e-13	0.702920727888371	0.159	0.023	9.81937635214489e-11	Microglia	CPM
5.07181605118697e-12	1.16508676472045	0.571	0.249	6.20717830150268e-10	Microglia	ITPR2
7.69912746500644e-12	0.812067316251289	0.27	0.062	9.28991901305778e-10	Microglia	MAF
2.70158699294656e-11	0.978839658762689	0.429	0.145	3.21451330119072e-09	Microglia	SLC9A9
8.29734044701776e-11	0.939680190079781	0.587	0.266	9.73744049446591e-09	Microglia	FCHSD2
1.21931891368663e-10	0.484918067375648	0.111	0.014	1.41160880183153e-08	Microglia	CARD8
1.33408288771351e-10	0.764961403945501	0.206	0.043	1.52387841320556e-08	Microglia	ZFHX3
1.41934013894973e-10	1.1043929524712	0.603	0.292	1.59993249610294e-08	Microglia	PRPF38B
1.47720406370582e-10	0.705796101970771	0.222	0.049	1.64353340438542e-08	Microglia	MERTK
3.96317083680619e-10	0.777919340487045	0.238	0.058	4.24406056986483e-08	Microglia	PLD1
4.54318896669601e-09	0.541286549720719	0.111	0.016	4.7465243753274e-07	Microglia	OLR1
5.02360905362438e-09	0.610562122423404	0.127	0.021	5.18521189908435e-07	Microglia	ZCCHC24
5.20493882624778e-09	0.766208527390861	0.175	0.037	5.30841796719818e-07	Microglia	WIPF1
5.45322960194543e-09	0.86588365142224	0.587	0.289	5.49621388233723e-07	Microglia	ZBTB20
5.81696120715992e-09	0.863548814399667	0.603	0.332	5.79464030950454e-07	Microglia	SHTN1
7.38339018585526e-09	0.802067975192988	0.222	0.058	7.25729271674526e-07	Microglia	SRGAP2B
1.08323722556183e-08	0.633100981278408	0.238	0.064	1.03112147904313e-06	Microglia	RNF213
1.35738774986652e-08	1.06110270511919	0.397	0.161	1.27788361023148e-06	Microglia	ST6GALNAC3
1.60694584612862e-08	0.759221277122359	0.222	0.058	1.48211602647621e-06	Microglia	GSN
1.64849771816961e-08	0.952321853582258	0.19	0.046	1.4865978896378e-06	Microglia	FMNL3
1.95153208174985e-08	0.444491034305187	0.19	0.043	1.70599748411745e-06	Microglia	SCD
2.5816485637065e-08	0.808065141751634	0.206	0.052	2.23403871164379e-06	Microglia	AMPD3
3.07239055241681e-08	1.03034380456353	0.206	0.054	2.60605642203513e-06	Microglia	RUNX1
4.29254786680073e-08	1.16962270457524	0.365	0.147	3.5359863052771e-06	Microglia	PIP4K2A
8.08106703184189e-08	0.734346809473421	0.27	0.086	6.59338107255137e-06	Microglia	FGD4
8.3596048543121e-08	0.337591855327835	0.111	0.019	6.75629573461243e-06	Microglia	TMCC3
8.71381774176941e-08	0.742983089532812	0.397	0.169	6.97675482184472e-06	Microglia	ATM
9.5724047174026e-08	0.356056058862421	0.127	0.024	7.52355882697138e-06	Microglia	ABCC4
1.04310795577224e-07	0.434664758502386	0.159	0.034	8.06953095880385e-06	Microglia	ADGRG1
1.04554445713462e-07	0.596070242677877	0.254	0.076	8.06953095880385e-06	Microglia	BACH1
1.18540073590546e-07	0.645239051582231	0.206	0.055	8.98701602168325e-06	Microglia	DOCK1
1.39553667678175e-07	0.695693289720246	0.444	0.207	1.04873357105169e-05	Microglia	COMMD10
2.05575177186251e-07	0.727989966350122	0.46	0.207	1.49251062962255e-05	Microglia	NEAT1
2.62404774594521e-07	0.486930253340366	0.143	0.031	1.88407682144462e-05	Microglia	TNS3
2.63907107007534e-07	0.69039897563822	0.397	0.165	1.88407682144462e-05	Microglia	MAML3
2.73907944543443e-07	0.837432772620438	0.317	0.121	1.939313521408e-05	Microglia	OFD1
2.90208745557026e-07	0.559692745205186	0.19	0.05	2.03788387146479e-05	Microglia	ENPP2
4.27068767932312e-07	-0.827093680065366	0.19	0.536	2.97455132916758e-05	Microglia	YWHAB
4.48564252053942e-07	1.09505909554982	0.571	0.357	3.07427995787689e-05	Microglia	QKI
5.51437169485447e-07	0.786469723100359	0.429	0.207	3.74933510395383e-05	Microglia	MBP
5.5687026199875e-07	0.477469015667912	0.127	0.026	3.75646262562464e-05	Microglia	CD83
6.83947824686514e-07	0.527773997271075	0.111	0.021	4.54215582487547e-05	Microglia	B3GNT5
7.88425480202334e-07	0.861811640154156	0.492	0.277	5.19391935402866e-05	Microglia	DIP2B
7.98845347667837e-07	0.654993994664627	0.698	0.466	5.19391935402866e-05	Microglia	PDE4B
8.00277056999863e-07	0.774904075634231	0.333	0.137	5.19391935402866e-05	Microglia	CHST11
1.06457674800928e-06	0.617471757835385	0.524	0.297	6.70605073543786e-05	Microglia	MBNL1
1.07257449318559e-06	1.08169575845507	0.429	0.224	6.70711363731455e-05	Microglia	RNF220
2.23343819396022e-06	0.59745375599975	0.27	0.097	0.000135701170267072	Microglia	AFF1
2.72326182877899e-06	0.559426604572511	0.19	0.055	0.000160912433188901	Microglia	B2M
3.23267930401646e-06	0.632415520038932	0.238	0.081	0.000188397031275571	Microglia	SRGAP1
3.77452773458098e-06	0.83469189457176	0.476	0.254	0.000217022678537955	Microglia	PHLPP1
4.54389141910845e-06	0.432402098195073	0.143	0.036	0.00025779813104306	Microglia	IFNGR1
4.694225018039e-06	0.748773478428631	0.635	0.484	0.00026457516927329	Microglia	MEF2A
5.41639137697283e-06	0.833958884647896	0.381	0.186	0.000301313148873547	Microglia	PDE8A
5.5545203617791e-06	-0.396304828613901	0.794	0.938	0.000307003715737816	Microglia	RBFOX1
6.47510678519146e-06	0.914278295275791	0.556	0.351	0.000355591280953431	Microglia	SLC44A1
6.70386255433185e-06	0.695110573247177	0.238	0.087	0.000365808856706758	Microglia	TTC7A
7.2331886785519e-06	0.598072168158807	0.286	0.117	0.000389727845340592	Microglia	SEMA4D
9.21967031440195e-06	0.756534402829129	0.27	0.109	0.000487561207305441	Microglia	HIPK2
9.29209564967748e-06	0.44699402873692	0.175	0.051	0.000488376585464951	Microglia	MITF
1.10555019679107e-05	0.711173797960915	0.175	0.054	0.000574015062782372	Microglia	LHFPL2
1.11490262631187e-05	0.495076374415835	0.19	0.061	0.000575383783109265	Microglia	RUNX2
1.22606871197564e-05	0.287822847507761	0.111	0.025	0.000625222062827099	Microglia	IL6R
1.32465176788345e-05	0.606943713622589	0.429	0.231	0.000671496550027075	Microglia	TBC1D22A
1.37879867545242e-05	0.705063786887676	0.381	0.19	0.000690770073251515	Microglia	GAB1
1.48045000387041e-05	-0.668978024413205	0.27	0.543	0.000733122264922418	Microglia	YWHAG
1.74312363857537e-05	0.683984114982523	0.175	0.055	0.000858237943199725	Microglia	BHLHE41
2.06194045958983e-05	0.633913676185951	0.19	0.064	0.00100367294984693	Microglia	PREX1
2.15440157234228e-05	0.480121887522418	0.111	0.026	0.00104275470453425	Microglia	PLA2G4A
2.18324016773839e-05	0.706716522923503	0.349	0.167	0.00105077632118061	Microglia	L3MBTL4
2.56742811416264e-05	0.828041291669954	0.492	0.313	0.00122195314744619	Microglia	TCF12
2.60373687459896e-05	0.496694581687705	0.19	0.064	0.00123238750302151	Microglia	KPNA6
2.86543870527815e-05	0.563399293151681	0.206	0.072	0.00134143242558021	Microglia	HTRA1
3.25318602002428e-05	0.530225781935239	0.159	0.048	0.00149838949642731	Microglia	KLF6
3.3523696010727e-05	0.783446597625953	0.508	0.349	0.00153581552793528	Microglia	ZSWIM6
3.49426307506413e-05	0.531817052653407	0.746	0.608	0.00159230594489757	Microglia	UBE2E2
3.56515565405582e-05	0.428854312946708	0.127	0.034	0.00161601526393102	Microglia	KCNQ1
3.7325114273303e-05	0.530657440605201	0.111	0.027	0.00167415839779784	Microglia	TFEB
4.1502731503417e-05	0.481561833962677	0.111	0.027	0.00185184323328007	Microglia	IL17RA
4.83787333504195e-05	0.556970537154314	0.19	0.067	0.00210386095742662	Microglia	POC1B
5.4073817547643e-05	0.570440127618159	0.397	0.214	0.00233964845924575	Microglia	KDM5A
6.0781209752207e-05	0.612689247201434	0.762	0.753	0.00261664635149325	Microglia	DST
6.14506216164939e-05	0.478720406179357	0.159	0.05	0.00263223737694251	Microglia	CBFB
6.49243288902063e-05	0.517102071301364	0.143	0.043	0.00276719763981292	Microglia	MYO1E
6.92514799443334e-05	0.523482863694925	0.238	0.096	0.00293701697367873	Microglia	SPTLC2
7.20775231485432e-05	0.552267264461751	0.254	0.109	0.00302690265104691	Microglia	AKAP13
7.41090572112314e-05	-0.397130660063319	0.429	0.683	0.00308200142295446	Microglia	CHN1
7.79549165461429e-05	0.38649385107903	0.111	0.028	0.00321076812524426	Microglia	ARHGAP31
7.89241730822072e-05	0.730462055592717	0.302	0.15	0.00321453679841048	Microglia	CCP110
8.21318759357345e-05	0.887875328191832	0.222	0.089	0.00330437311662303	Microglia	RAD51B
8.2156119276375e-05	0.658664122666632	0.397	0.215	0.00330437311662303	Microglia	SH3KBP1
9.43276952109017e-05	0.526338556717817	0.127	0.037	0.00377619329379343	Microglia	CUEDC1
0.00011052657839622	0.570472974903733	0.492	0.317	0.00438370924592786	Microglia	MAP4K4
0.000123541040339171	0.953479746973695	0.492	0.34	0.00483276754605334	Microglia	ELMO1
0.000127790588995394	0.621831593346659	0.349	0.181	0.00495376459693911	Microglia	ZNF451
0.000131483387730425	-0.416376146877659	0.302	0.61	0.00505120261294419	Microglia	STXBP1
0.000136643214617335	-0.706610669577097	0.111	0.336	0.0052259929447621	Microglia	SV2A
0.000137947266106379	0.498792116009263	0.159	0.054	0.00522917800324491	Microglia	ABHD3
0.000143914414488783	0.569888267116341	0.175	0.062	0.00542089198794652	Microglia	ANXA4
0.000144270266517078	-0.374707834307117	0.714	0.925	0.00542089198794652	Microglia	PLCB1
0.000149061293413024	0.593552069270904	0.508	0.328	0.00557645458807588	Microglia	DPYD
0.000151338271376291	0.357740467919929	0.159	0.052	0.00563702161252471	Microglia	MIRLET7BHG
0.000165857205355415	0.572844950307719	0.651	0.532	0.00609827758918385	Microglia	FMNL2
0.000190928453962443	-0.612033417747248	0.175	0.413	0.00693086468261124	Microglia	PJA2
0.000194526582272556	0.475364162423724	0.175	0.062	0.00703168451615605	Microglia	PTGDS
0.000221766599541919	0.653105329413374	0.397	0.224	0.0079161435761484	Microglia	DLEU2
0.000238331131282618	0.611541253048958	0.397	0.23	0.0084721278078763	Microglia	FRYL
0.000241727923077504	-0.30225105175765	0.317	0.584	0.00855736825208667	Microglia	PRNP
0.000260616636712895	0.590349180447683	0.302	0.147	0.00915042101114498	Microglia	ARID2
0.000276583764893887	0.505617490375615	0.159	0.056	0.00967140046467726	Microglia	VRK2
0.0002920745732887	0.584844759635395	0.111	0.032	0.0101715563795297	Microglia	ITPKB
0.00037147381216129	0.496643287929412	0.349	0.191	0.0128842759060153	Microglia	MAN2A1
0.000395130522038817	0.543420901383302	0.349	0.197	0.0136495289609135	Microglia	PRUNE2
0.000402746202320633	0.41454932710886	0.175	0.065	0.0138567337963087	Microglia	CFLAR
0.000404468344457765	0.442048095255498	0.19	0.076	0.0138603212278787	Microglia	SRGAP2C
0.000432528789565688	0.558183913141172	0.206	0.087	0.0146568091039324	Microglia	MANBA
0.000435219013312716	-0.34242837908765	0.254	0.53	0.0146792176655513	Microglia	DNM1
0.000447352185779345	-0.414434895854093	0.222	0.462	0.0150182541137711	Microglia	CALM3
0.000449433464780343	0.585618776315927	0.19	0.077	0.0150182541137711	Microglia	CREB5
0.000450530093059318	0.573526611578615	0.254	0.117	0.0150182541137711	Microglia	LRRK1
0.000470216375282028	-0.660117754184288	0.032	0.213	0.0155534505291163	Microglia	EID1
0.000473065471383931	-0.332901461319252	0.333	0.58	0.0155875072821005	Microglia	CLSTN1
0.000480059878538397	-0.661562583070202	0.159	0.351	0.0157573677373121	Microglia	KIFC2
0.000487682126657612	0.583783860562756	0.143	0.049	0.0159136128481995	Microglia	PELI1
0.000488535097359223	0.480677866580693	0.127	0.041	0.0159136128481995	Microglia	NRIP1
0.00050269004995107	0.384301467161753	0.159	0.056	0.0163126729467076	Microglia	KANK1
0.00052275487554206	-0.544610146737398	0.254	0.477	0.0168997774293163	Microglia	HECW2
0.000539701234249045	0.505074962413584	0.524	0.382	0.0173820318564345	Microglia	RNF130
0.000542494832925159	0.829001769970477	0.365	0.225	0.0174065664182391	Microglia	PTPRJ
0.000546402589772235	0.567701896955908	0.222	0.098	0.0174665335320102	Microglia	ERICH1
0.000617674843951941	0.349353554538428	0.111	0.034	0.0195985940301344	Microglia	PATL1
0.000641964620248048	0.571699018803118	0.206	0.09	0.0202320861411878	Microglia	CAPZA1
0.000642363421314704	0.316281269139766	0.127	0.041	0.0202320861411878	Microglia	ARHGAP6
0.000682074219241591	-0.544251116312405	0.206	0.419	0.0214041385942956	Microglia	ATP2A2
0.00069671745172654	0.462953807006706	0.222	0.1	0.021757808585181	Microglia	SKAP2
0.000711818061527362	0.466306833455015	0.556	0.395	0.0220947294677714	Microglia	PTPRK
0.000791977036241711	0.617664594520225	0.254	0.124	0.0244059973722401	Microglia	TMEM165
0.000833027563262789	0.65423040964399	0.54	0.39	0.0255790219873559	Microglia	FHIT
0.000871839532038214	-0.496596823231511	0.238	0.438	0.0266091807005823	Microglia	ATP1A1
0.000873831046848931	-0.259755853728185	0.079	0.274	0.0266091807005823	Microglia	LPCAT4
0.000875952570524258	0.653954016981971	0.27	0.139	0.0266091807005823	Microglia	CYFIP1
0.000880766532222067	0.28009742285334	0.111	0.034	0.0266091807005823	Microglia	MTFR1
0.00088210660896059	-0.272891370064555	0.413	0.693	0.0266091807005823	Microglia	SYNE1
0.000905022162066563	0.49429832584795	0.317	0.169	0.0272046486400851	Microglia	ETV6
0.000933485026454131	0.657658458689569	0.222	0.106	0.0279621196560578	Microglia	RASA3
0.000960893742225974	-0.594681875977118	0.063	0.242	0.0285832523946178	Microglia	AES
0.00101438708469737	0.591132035181375	0.302	0.164	0.0298634163388397	Microglia	ACER3
0.00101854699067489	0.514582251146722	0.397	0.254	0.0298831920175061	Microglia	SPPL3
0.00102369308985665	0.563883971430443	0.238	0.112	0.0299316679208257	Microglia	WDFY2
0.00103905808349493	0.562888997732442	0.317	0.178	0.0302775870792554	Microglia	SLC39A11
0.00104422319202437	0.603215546207119	0.302	0.163	0.0303249494443145	Microglia	PACS2
0.0010504418041021	-0.635274411036549	0.111	0.301	0.0304024828910226	Microglia	NDUFA4
0.00107715092577419	-0.543691711460628	0.079	0.266	0.0309761335362567	Microglia	PRKAR1A
0.00107749361431125	0.515291089867053	0.365	0.214	0.0309761335362567	Microglia	USP15
0.00108625671842378	-0.532067730594184	0.238	0.437	0.0309975962999861	Microglia	PAM
0.00108780661150865	0.501867620792406	0.27	0.136	0.0309975962999861	Microglia	AP3B1
0.0010927132114621	0.256242938555809	0.952	0.877	0.0309975962999861	Microglia	FRMD4A
0.00110134284257091	0.492668250820136	0.19	0.082	0.0310587613362402	Microglia	POLB
0.00110212016414346	0.526469222289456	0.206	0.094	0.0310587613362402	Microglia	PAG1
0.00111691992906634	-0.323174547693991	0.333	0.584	0.031372632892824	Microglia	FBXW7
0.00113655759963412	-0.516343064138973	0.19	0.407	0.0318198985492337	Microglia	KLC1
0.00114428091777965	-0.320229724318967	0.333	0.554	0.0318641572578127	Microglia	NPTN
0.00114557726571802	-0.435158452396163	0.111	0.313	0.0318641572578127	Microglia	PKM
0.00119962073450497	0.509157602281294	0.603	0.513	0.0331592382706059	Microglia	TTLL7
0.00120183332334072	0.678276373266668	0.175	0.075	0.0331592382706059	Microglia	USP53
0.00124588432730833	0.460453675609142	0.19	0.082	0.0342099071540079	Microglia	R3HCC1L
0.00131444673299152	0.368492700416908	0.111	0.036	0.0357788766695682	Microglia	EPS8
0.00131555342020707	0.520428664488813	0.111	0.037	0.0357788766695682	Microglia	SLC8B1
0.00132305233253829	0.324080749253887	0.159	0.061	0.0358689535849859	Microglia	PELI2
0.00132808705559493	-0.440659927226229	0.317	0.542	0.0358918668936334	Microglia	NCALD
0.00138326503683731	-0.532543389718148	0.111	0.293	0.0372655080836013	Microglia	DGKZ
0.00139270515701144	-0.443980606644497	0.508	0.681	0.0374022102824986	Microglia	CAMTA1
0.00140282968853146	-0.428961788244361	0.222	0.44	0.0374610334766461	Microglia	TUBA1B
0.00140364091817479	0.486855092848047	0.413	0.261	0.0374610334766461	Microglia	NSMCE2
0.0014535638223814	-0.342514241359947	0.079	0.269	0.038553192775051	Microglia	NPTXR
0.00146888185216015	0.576102525830282	0.508	0.369	0.0388392309489382	Microglia	CIRBP
0.00147861784602857	-0.481772914198473	0.079	0.27	0.0388577867769479	Microglia	GPR155
0.00151360220362985	-0.500139940251635	0.063	0.24	0.0395336282881004	Microglia	SSBP3
0.00159273416531437	-0.532425923754586	0.127	0.315	0.0414740230828213	Microglia	USP22
0.00160991153982819	0.360538702970812	0.54	0.399	0.0417942792779034	Microglia	SSH2
0.00161997793121138	-0.498883084098736	0.095	0.278	0.0418093021849682	Microglia	SLC22A17
0.00162025076752766	-0.362458692137119	0.667	0.857	0.0418093021849682	Microglia	PHACTR1
0.00164861762220383	-0.428480230367251	0.365	0.574	0.0422865484114378	Microglia	PREPL
0.00167118167120465	0.367886902963049	0.952	0.949	0.0427373533648066	Microglia	PCDH9
0.00169478921413358	0.592942214916504	0.254	0.134	0.0432120809448881	Microglia	HIP1
0.00171034949575745	0.494500135040039	0.143	0.055	0.0434794187838399	Microglia	CLMN
0.00177835045715581	-0.665686636483452	0.063	0.218	0.0450743442794491	Microglia	SPOCK2
0.00183713013724303	-0.465434770316448	0.302	0.502	0.0462857459196903	Microglia	BASP1
0.00188107970924232	0.371708712852828	0.127	0.046	0.0471204966932133	Microglia	GNPDA1
0.00191650121299233	0.455179719626495	0.143	0.056	0.0478678305880621	Microglia	ENOX2
0.00199009584617217	-0.387750561177443	0.206	0.434	0.049561485796968	Microglia	NCDN
0.00203394644143962	-0.504571432555481	0.238	0.43	0.0505067222139514	Microglia	EIF4A2
0.00207180911121299	0.435905296603143	0.762	0.701	0.0511503995843276	Microglia	CLASP2
0.00212243834921207	-0.566590867809384	0.063	0.223	0.0521000840621771	Microglia	MYEF2
0.00213592231776744	-0.533035548019038	0.032	0.182	0.0522812757037533	Microglia	CELSR2
0.00214409446776751	-0.430991597970734	0.381	0.575	0.0523317871947699	Microglia	ENO2
0.00215724546482344	-0.328232935735314	0.714	0.867	0.0525031872077909	Microglia	DOCK3
0.00218647847269531	0.627101247872872	0.524	0.41	0.0529140143377985	Microglia	BAZ2B
0.00219884050321535	-0.534724939911021	0.111	0.285	0.0530632861719603	Microglia	MAP9
0.00221796335041358	0.480029749189743	0.444	0.303	0.0533744157949245	Microglia	NCOA7
0.00223786195555906	-0.503583359618893	0	0.13	0.0537024184125335	Microglia	TRAPPC6B
0.00234835029116981	0.587237246672253	0.54	0.415	0.0561964160459547	Microglia	ZEB2
0.00241212233212898	0.463975828433905	0.143	0.057	0.057561704789273	Microglia	DEPTOR
0.00247029635492732	-0.268343431688573	0.841	0.957	0.058623348677735	Microglia	DLGAP1
0.00279638573348362	0.393266501998697	0.27	0.145	0.0659962440186065	Microglia	QDPR
0.00285146540220716	0.588790599108792	0.302	0.171	0.0671112750019471	Microglia	CAPZB
0.0028728811929134	0.444951269697659	0.349	0.218	0.0674300635059975	Microglia	SENP5
0.0029099049759156	-0.583320807509329	0.063	0.21	0.0680940956625997	Microglia	SLC16A7
