p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
3.12013113785312e-72	0.425224133387027	0.512	0.323	2.08765137950899e-70	Monocyte	RPS11
3.24951716311712e-72	0.415004498396463	0.531	0.334	2.15463480365243e-70	Monocyte	RPL35
2.36685276734883e-70	0.3550270051755	0.601	0.399	1.5415961387334e-68	Monocyte	RPS27A
1.95337732461242e-69	0.645890371539428	0.12	0.038	1.26112781659188e-67	Monocyte	HMGN3
2.68755040060972e-69	0.429389943020759	0.46	0.281	1.72003225639022e-67	Monocyte	RPL39
3.66223967073266e-69	0.446785759788052	0.401	0.232	2.32362792901658e-67	Monocyte	H3F3B
3.76252382903485e-69	0.60844792697625	0.114	0.035	2.3668525967262e-67	Monocyte	PPIB
1.80013770658984e-68	0.603029804293893	0.139	0.049	1.12279775597468e-66	Monocyte	BST2
2.00210372178379e-68	0.674046775426125	0.102	0.029	1.23827591532174e-66	Monocyte	ZFP36
2.81749081712396e-68	0.443834467098731	0.49	0.306	1.7280610345027e-66	Monocyte	CALM2
3.15468097022999e-66	0.527028707299096	0.337	0.184	1.8724558016849e-64	Monocyte	PLAC8
1.53264265034962e-65	0.617738371127897	0.167	0.067	9.02419992525858e-64	Monocyte	CD52
3.46439287207666e-65	0.391371483550695	0.483	0.303	2.02364536019716e-63	Monocyte	RPS8
2.32445649826451e-63	0.43076517944822	0.375	0.216	1.34708660056904e-61	Monocyte	RPL12
1.21439062704736e-62	0.471507015435513	0.466	0.303	6.9827461055223e-61	Monocyte	H2AFZ
1.39258019698142e-62	0.394468781468283	0.425	0.255	7.9452637595219e-61	Monocyte	NACA
2.86348210940698e-62	0.332924280306058	0.529	0.341	1.62117140963349e-60	Monocyte	MT-ND2
1.15924142232453e-61	0.346872336381741	0.63	0.444	6.51298997580805e-60	Monocyte	RPL21
2.72559963366685e-61	0.404129681575952	0.394	0.232	1.51972828059e-59	Monocyte	RPS25
3.12719533973853e-60	0.4946511544585	0.273	0.143	1.71762370899072e-58	Monocyte	RPS7
2.77680142184844e-59	0.431387729211863	0.36	0.21	1.49177069086164e-57	Monocyte	RPL23
8.00346290423608e-59	0.430838331204012	0.425	0.264	4.26851354892591e-57	Monocyte	RPL37
2.40645485213405e-58	0.400038208838256	0.352	0.201	1.27420918789256e-56	Monocyte	RPL7A
3.60948827844662e-58	0.493322965674343	0.258	0.134	1.89755955209765e-56	Monocyte	RPL10A
7.96203506783478e-58	0.676087550479304	0.148	0.06	4.12680127459605e-56	Monocyte	SAT1
1.073007865732e-57	0.44897942752688	0.164	0.067	5.52261391034091e-56	Monocyte	PYCARD
3.90882790510223e-57	0.322369560513131	0.741	0.569	1.98406712976224e-55	Monocyte	SRGN
5.14727669241948e-57	0.382736395061534	0.476	0.311	2.59479153809639e-55	Monocyte	RPL28
5.8752095316671e-57	0.36562832827359	0.511	0.335	2.94160150701155e-55	Monocyte	RPL30
3.86331298371116e-56	0.264023239996246	0.831	0.68	1.92121510541312e-54	Monocyte	MT-CO2
1.22527642575944e-55	0.46514022355325	0.271	0.145	6.05237214334862e-54	Monocyte	NDUFB2
1.42952087747706e-55	0.440900862387872	0.312	0.175	7.01418243882078e-54	Monocyte	RPL41
2.53694432099999e-55	0.361891174483388	0.394	0.238	1.22841514490526e-53	Monocyte	RPL9
8.25577736969413e-55	0.392971285239993	0.437	0.277	3.97140663012737e-53	Monocyte	RPL5
1.25532377014593e-54	0.477342784034896	0.248	0.13	5.96076319243486e-53	Monocyte	PPIA
1.73755980643964e-54	0.429928119160581	0.336	0.196	8.19771806115114e-53	Monocyte	RPL6
6.61222482294565e-54	0.491627022334866	0.188	0.088	3.09974361126624e-52	Monocyte	NDUFA12
1.12521489521028e-53	0.355690120649	0.511	0.342	5.24150735996689e-52	Monocyte	RPS15
4.0531563335906e-53	0.410751310983558	0.311	0.176	1.8761780261149e-51	Monocyte	RPL38
6.85959529137959e-53	0.532457982629695	0.188	0.089	3.13581499034496e-51	Monocyte	PSMA4
9.16343313673313e-53	0.496580520654477	0.187	0.087	4.16313999298493e-51	Monocyte	NAA38
1.62564616941296e-52	0.351997768272823	0.495	0.33	7.34034098581556e-51	Monocyte	RPS17
2.16134691862433e-52	0.461307390590416	0.261	0.14	9.69970324455799e-51	Monocyte	SUB1
2.78216513519497e-51	0.466841945729624	0.252	0.135	1.24101426636576e-49	Monocyte	EEF1B2
3.03546142556744e-49	0.535056435096183	0.132	0.054	1.33778419713631e-47	Monocyte	SLC25A5
3.85143796901716e-48	0.445383195652926	0.223	0.117	1.68729663404561e-46	Monocyte	HNRNPA1
6.49448585656942e-48	0.365903837166152	0.372	0.231	2.82836780499118e-46	Monocyte	RPL18
8.4938101378853e-48	0.447433706062166	0.26	0.143	3.67732015381387e-46	Monocyte	CARD16
1.06224329920357e-47	0.395001326227247	0.274	0.153	4.57199455095808e-46	Monocyte	RPL29
1.39896989293996e-47	0.445954758760828	0.248	0.135	5.98628977444076e-46	Monocyte	SNRPD2
1.01666581351541e-46	0.489081121192925	0.19	0.094	4.32523721819274e-45	Monocyte	NPM1
4.52983769666007e-46	0.456023380142275	0.11	0.042	1.90512031128104e-44	Monocyte	ANXA5
2.0819013982616e-45	0.483688317395025	0.178	0.087	8.65694592723467e-44	Monocyte	LDHB
6.07592282902014e-45	0.528581419699109	0.105	0.04	2.51229168660608e-43	Monocyte	PRDX1
8.30815350519136e-45	0.32810518649329	0.429	0.279	3.4160899328608e-43	Monocyte	ARPC3
9.38507645829928e-45	0.397690621271535	0.453	0.313	3.83745348517126e-43	Monocyte	MPO
1.58579858888834e-44	0.440520503784209	0.177	0.086	6.41289978803197e-43	Monocyte	PSME1
1.35405185621197e-43	0.523500777398688	0.143	0.065	5.38693062795679e-42	Monocyte	HSP90B1
3.12008463861701e-43	0.410093373347279	0.175	0.085	1.23461413657103e-41	Monocyte	PSMB9
5.16356529704645e-43	0.41448707401388	0.178	0.088	2.03229094044181e-41	Monocyte	EIF3K
8.78510120899978e-43	0.434884721092968	0.208	0.11	3.43927366479991e-41	Monocyte	COX8A
1.65322047417232e-42	0.331848038740023	0.507	0.358	6.43793793116838e-41	Monocyte	RPS12
1.31058431396591e-41	0.465402792101132	0.116	0.048	5.05020971245501e-40	Monocyte	ZFAS1
1.82973537436123e-41	0.338259771948139	0.378	0.244	7.01398560171805e-40	Monocyte	PFDN5
2.62523881758575e-41	0.335239603628807	0.244	0.136	1.00112734183581e-39	Monocyte	RHOA
4.28767632925173e-41	0.43036680656153	0.141	0.064	1.62666483419035e-39	Monocyte	ABRACL
7.12507049064084e-41	0.397329805551543	0.111	0.045	2.68925737492905e-39	Monocyte	CD53
8.04629782742127e-41	0.319902055542285	0.379	0.245	3.02146693927656e-39	Monocyte	RPS28
1.07366517016216e-40	0.406077603748405	0.261	0.152	4.01125667634187e-39	Monocyte	HINT1
1.90596070988961e-40	0.33541525052112	0.325	0.201	6.99057218892187e-39	Monocyte	BTF3
1.9091100678985e-40	0.405485887130546	0.151	0.071	6.99057218892187e-39	Monocyte	CLIC1
2.73515626203156e-40	0.353258391831343	0.274	0.161	9.86801474929034e-39	Monocyte	RPS5
3.83377206402295e-40	0.354955832346166	0.349	0.222	1.37641767761995e-38	Monocyte	NDUFA4
1.66388303259247e-39	0.294242211316258	0.512	0.363	5.91602856032877e-38	Monocyte	RPL35A
1.72439724236876e-39	0.387593849975533	0.182	0.094	6.10171331915099e-38	Monocyte	TPI1
1.89595922099001e-39	0.293295754890011	0.46	0.315	6.67667936195525e-38	Monocyte	RPS26
2.64229363620566e-39	0.274146883907082	0.471	0.323	9.2606100773684e-38	Monocyte	RPL27
2.65975298529465e-39	0.476830391055115	0.134	0.062	9.27762178756806e-38	Monocyte	PRDX3
3.83832483909138e-39	0.477396690099976	0.108	0.045	1.33255051017512e-37	Monocyte	EIF3M
1.39944014570704e-38	0.388103662015984	0.255	0.15	4.79064161507155e-37	Monocyte	STMN1
2.31346414618417e-38	0.375718344713927	0.289	0.177	7.8829148684794e-37	Monocyte	RPS2
4.10636607833204e-37	0.329344042352648	0.288	0.176	1.37326313459642e-35	Monocyte	RPL24
6.2620072391759e-37	0.425106869016413	0.112	0.048	2.07605285046552e-35	Monocyte	IFI6
7.80236579636563e-37	0.475195739507585	0.123	0.056	2.57513059467493e-35	Monocyte	ZFP36L2
3.00086187880502e-36	0.400008465389434	0.166	0.086	9.77271833097563e-35	Monocyte	NDUFC2
3.25714701591537e-36	0.384913851984356	0.18	0.096	1.05142991390952e-34	Monocyte	SNRPE
4.87755179650315e-36	0.290013743316928	0.432	0.291	1.56763236778442e-34	Monocyte	FCER1G
7.38540425868559e-36	0.422947947439268	0.203	0.113	2.35309849973705e-34	Monocyte	SEC61B
1.67272391101743e-35	0.466197065094872	0.108	0.047	5.26121708764456e-34	Monocyte	GPX4
3.24138313852508e-35	0.378767787329732	0.198	0.109	1.01517361274658e-33	Monocyte	HSBP1
3.88920019644486e-35	0.401308484528061	0.174	0.092	1.21290311211162e-33	Monocyte	ITM2B
1.55526354196441e-34	0.400506319194694	0.226	0.132	4.78943082378998e-33	Monocyte	POMP
1.82151550040642e-34	-0.469577816729243	0.388	0.467	5.58598086791302e-33	Monocyte	ALOX5AP
3.75488744393943e-34	0.282116280831476	0.348	0.227	1.13728278137425e-32	Monocyte	COX7C
7.18713604263119e-34	0.337248835330257	0.276	0.171	2.14159195440346e-32	Monocyte	MT-ND5
8.09824557932688e-34	0.297621431069331	0.385	0.259	2.40335030096153e-32	Monocyte	TMA7
1.24038959501686e-33	0.274160045535037	0.341	0.223	3.62272516639844e-32	Monocyte	COX4I1
2.82588857968674e-33	0.360006488356717	0.169	0.089	8.22076677727052e-32	Monocyte	H2AFY
6.35918083655637e-33	0.251918517421652	0.408	0.277	1.82826449050996e-31	Monocyte	RPL8
1.17234271579903e-32	0.313266341898356	0.273	0.17	3.34435751483755e-31	Monocyte	RPL14
1.70944072697674e-32	0.38274065642687	0.103	0.045	4.85771573380264e-31	Monocyte	PDIA6
1.83213691423108e-32	0.333351538528694	0.265	0.164	5.1467662934125e-31	Monocyte	RPS10
2.25028319856344e-32	-0.790474572620312	0.109	0.199	6.29737047202544e-31	Monocyte	PADI4
2.83528068892241e-32	0.295956809411038	0.326	0.212	7.86185245003219e-31	Monocyte	UQCR10
2.84137602134316e-32	0.424111099567637	0.127	0.061	7.86185245003219e-31	Monocyte	LAMTOR2
3.11161178373508e-31	0.29837609356691	0.242	0.146	8.3888141861869e-30	Monocyte	NDUFB9
3.73224956073936e-31	0.299552944952911	0.311	0.202	1.00253126887014e-29	Monocyte	UQCRQ
1.16290358195773e-30	0.422557730741643	0.127	0.063	3.08988099754834e-29	Monocyte	EIF3H
1.29895167963019e-30	0.376830945363885	0.182	0.104	3.42662521938287e-29	Monocyte	PSMB1
1.39588399721782e-30	0.311192578967218	0.231	0.14	3.65612320979473e-29	Monocyte	COX7B
1.76254949497659e-30	0.292352888512538	0.335	0.223	4.58387430495678e-29	Monocyte	COMMD6
2.26036174765701e-30	0.331813970914981	0.217	0.13	5.81687498697749e-29	Monocyte	RPSA
1.34583122257186e-29	0.369042644714004	0.114	0.055	3.4274456048889e-28	Monocyte	SLC25A3
1.38272895853558e-29	0.300628610398895	0.289	0.187	3.50927073614548e-28	Monocyte	RPL4
1.42218133284095e-29	0.305045683857645	0.278	0.178	3.59699471124034e-28	Monocyte	NDUFA1
1.48624513379085e-29	0.331227844288687	0.139	0.071	3.74615211804818e-28	Monocyte	ERP29
7.82413207634812e-29	0.27112130030785	0.235	0.142	1.95205464684482e-27	Monocyte	C1orf162
2.66531019417764e-28	0.269939405047618	0.208	0.124	6.5607635548988e-27	Monocyte	SSR4
8.73059835414756e-28	0.341719506378048	0.232	0.145	2.11372381205678e-26	Monocyte	SNRPG
1.82430214497339e-27	0.309324999008905	0.173	0.098	4.28973283929845e-26	Monocyte	C4orf3
3.03942599825569e-27	0.332845370717511	0.202	0.122	7.10164296735299e-26	Monocyte	LSM3
5.92523336904783e-27	0.356929750715476	0.179	0.105	1.37137476717585e-25	Monocyte	ANAPC11
1.04046968472004e-26	0.317640275042143	0.182	0.107	2.39308027485608e-25	Monocyte	RPL22
1.05028260925188e-26	0.363080655539679	0.135	0.072	2.40812461186725e-25	Monocyte	SRSF7
1.63778570199112e-26	0.251658270825377	0.39	0.278	3.72040208847365e-25	Monocyte	FAU
2.54199261118242e-26	0.291633087618405	0.229	0.143	5.70398342021421e-25	Monocyte	SLIRP
5.36587574125915e-26	-0.597059076648838	0.205	0.285	1.18597133500503e-24	Monocyte	GCA
6.39430536646659e-26	0.317235545517514	0.164	0.094	1.40483843275206e-24	Monocyte	ATP6V1G1
8.60379164332925e-26	0.276266536427451	0.299	0.201	1.87348835783738e-24	Monocyte	COX7A2
1.23539939986553e-25	0.323611656346874	0.139	0.075	2.68216506873461e-24	Monocyte	ALDOA
2.76131281857474e-25	-0.661574295180234	0.123	0.2	5.87377524413586e-24	Monocyte	CYSTM1
2.94882107960241e-25	0.278658440747685	0.174	0.101	6.25455998440165e-24	Monocyte	EMP3
3.9454693182359e-25	0.342533885605324	0.122	0.064	8.30016837376569e-24	Monocyte	SERP1
6.74180452071351e-25	0.377552930754415	0.14	0.078	1.40965003614919e-23	Monocyte	PARK7
8.60320869605505e-25	-0.908126845545902	0.127	0.2	1.79375682727947e-23	Monocyte	PRDX2
2.24030956623441e-24	0.277389282956101	0.219	0.138	4.5929466316115e-23	Monocyte	NDUFA3
4.78512882163781e-24	0.303574453138328	0.128	0.069	9.72888069813654e-23	Monocyte	NAP1L1
5.9252832681276e-24	0.302301812657736	0.151	0.086	1.19479684529915e-22	Monocyte	COX5A
2.48649535369249e-23	0.317767928369112	0.102	0.051	4.86718239446189e-22	Monocyte	ATP6V1F
2.65910173533229e-23	-0.691124649053968	0.055	0.119	5.1912437061129e-22	Monocyte	STOM
4.5662990828829e-23	0.286645105426006	0.123	0.067	8.86753594987286e-22	Monocyte	SPCS1
6.87887497820118e-23	0.317921364553886	0.133	0.075	1.32189346839584e-21	Monocyte	TXNDC17
1.61411413125276e-22	0.284608377647221	0.167	0.1	3.06182474381967e-21	Monocyte	TMEM59
1.6917584166555e-22	0.292219587655464	0.218	0.141	3.20085911223251e-21	Monocyte	HNRNPA2B1
1.70236778188966e-22	0.370850484874473	0.124	0.069	3.2126735576174e-21	Monocyte	SNRPC
2.05127209806372e-22	0.357475019729424	0.138	0.079	3.86121806694347e-21	Monocyte	HNRNPC
2.34030181919826e-22	-0.637303695020284	0.084	0.153	4.36066364286056e-21	Monocyte	RGL4
2.97166253485858e-22	0.320156776803264	0.117	0.063	5.52308996377757e-21	Monocyte	C8orf59
4.04663512468677e-22	0.411739056943406	0.124	0.07	7.50207418581728e-21	Monocyte	MINOS1
4.28148602771693e-22	0.30880233343066	0.188	0.118	7.89767848721719e-21	Monocyte	H2AFV
1.26101846874872e-21	0.321503209639467	0.102	0.053	2.2859842192095e-20	Monocyte	ARL6IP5
1.38593791016777e-21	0.251308509685435	0.237	0.156	2.50626609799381e-20	Monocyte	ATP6V0E1
2.47331059737657e-21	0.352942088208488	0.117	0.064	4.43989414553453e-20	Monocyte	ISG15
2.95253476808487e-21	0.293867738607147	0.178	0.11	5.28726420756803e-20	Monocyte	LSM5
3.29528152681431e-21	-0.600506380576412	0.089	0.157	5.87246296303955e-20	Monocyte	SVIP
5.22773167387253e-20	0.280646439032564	0.173	0.108	9.0745530942693e-19	Monocyte	RAN
5.72768310928582e-20	0.267658229947678	0.174	0.109	9.91899945513968e-19	Monocyte	COX6A1
9.47366844256361e-20	0.299554843689285	0.114	0.064	1.61403240132565e-18	Monocyte	NDUFS6
1.02030328110366e-19	0.250953907047714	0.143	0.085	1.73427994201453e-18	Monocyte	RNF181
1.2243532104918e-19	0.319103700914423	0.109	0.06	2.06679808009626e-18	Monocyte	NDUFAB1
1.36806976497997e-19	0.276222933967967	0.196	0.127	2.30411749891363e-18	Monocyte	VPS29
5.68856716458512e-19	0.259510488078373	0.16	0.1	9.45098291903983e-18	Monocyte	SRSF3
6.99500314448908e-19	0.258695893100177	0.133	0.078	1.15692636277392e-17	Monocyte	SH3BGRL
8.37569987163915e-19	0.357969447135913	0.131	0.078	1.37294323062949e-17	Monocyte	HSPE1
2.77478684768267e-18	0.303802580079655	0.118	0.069	4.43965895629227e-17	Monocyte	NDUFB11
3.97963269993009e-18	0.320489023154247	0.143	0.088	6.31252083437187e-17	Monocyte	SEC61G
4.16686690336084e-18	0.322725037497137	0.134	0.081	6.55302145485808e-17	Monocyte	YBX1
5.1021783122661e-18	0.254058845124593	0.186	0.122	8.00682993140267e-17	Monocyte	CHCHD2
5.66776453491204e-18	0.266675417056421	0.115	0.067	8.85663417769694e-17	Monocyte	CNBP
2.75732358951271e-17	-0.56874033126764	0.285	0.335	4.20163594592413e-16	Monocyte	IFITM2
1.12702338201145e-16	0.297324857106393	0.104	0.059	1.64908391483186e-15	Monocyte	MORF4L1
1.21665790575894e-16	0.28004980491632	0.138	0.086	1.77670678301306e-15	Monocyte	DAD1
4.00735638858163e-16	0.306819145943856	0.11	0.065	5.70486325337733e-15	Monocyte	DYNLT1
4.95153183541953e-16	0.25340083088418	0.138	0.087	7.0353811406733e-15	Monocyte	GSTO1
8.98558863501533e-16	0.259864911105402	0.231	0.164	1.25729909417705e-14	Monocyte	NOP10
1.2298179764152e-15	0.298537578147333	0.124	0.076	1.70140231323606e-14	Monocyte	LSM7
3.88997837837125e-15	-0.614115213124942	0.078	0.129	5.19605097365017e-14	Monocyte	APMAP
4.33475518477753e-15	0.271773105970392	0.136	0.087	5.73809319423788e-14	Monocyte	PSMB6
5.34843757260088e-15	0.250315901815169	0.128	0.08	7.0293750954183e-14	Monocyte	SSBP1
9.94940702388436e-15	0.260165857302235	0.157	0.104	1.2735240990572e-13	Monocyte	SNRPD1
3.21881569625702e-14	0.265128400917033	0.118	0.074	3.98117076295737e-13	Monocyte	NDUFA6
2.63539261513995e-13	0.251851442960246	0.114	0.072	3.0449748269121e-12	Monocyte	MRPS18C
7.95688849786722e-12	-0.479598931722639	0.065	0.108	8.1905873208815e-11	Monocyte	UROD
3.17693250675955e-11	-0.500668420334251	0.062	0.102	3.13855345634232e-10	Monocyte	PYGL
6.47100870495694e-10	-0.460718049008469	0.068	0.106	5.69015819217241e-09	Monocyte	GYPC
1.66721828652151e-08	-0.494274956095927	0.1	0.135	1.26632885333316e-07	Monocyte	MSRB1
2.0179859802779e-07	-0.440609506383708	0.091	0.123	1.31786839528353e-06	Monocyte	RAB27A
1.40037689056854e-06	-0.39209542822284	0.075	0.103	8.1155700114838e-06	Monocyte	NCF4
1.74924402791831e-05	-0.332616827115011	0.206	0.231	8.59905581418831e-05	Monocyte	NKG7
3.06047031319733e-05	-0.327080308852524	0.151	0.177	0.00014301626352465	Monocyte	LTA4H
0.00450359688415733	-0.437757566712209	0.145	0.158	0.0126609904764698	Monocyte	BLVRB
0.00779071123786271	-0.276198239900578	0.301	0.303	0.0201545288965447	Monocyte	TSPO
0	0.973104929885385	1	0.992	0	Neutrophil	S100A8
0	0.877834772394412	0.583	0.32	0	Neutrophil	ALOX5AP
0	0.827754932139551	1	0.977	0	Neutrophil	S100A9
0	-0.795440529232775	0.418	0.68	0	Neutrophil	RPS19
0	-0.802246707240895	0.535	0.758	0	Neutrophil	RPS27
0	-0.804911494457277	0.382	0.629	0	Neutrophil	RPS6
0	-0.946812661263677	0.283	0.557	0	Neutrophil	RPS29
0	-0.976691808265525	0.25	0.528	0	Neutrophil	RPS3
0	-1.01418826864401	0.236	0.496	0	Neutrophil	RPL10
0	-1.0253251481824	0.183	0.446	0	Neutrophil	RPL3
0	-1.06799678802532	0.165	0.424	0	Neutrophil	RPS16
0	-1.07106084495174	0.144	0.404	0	Neutrophil	RPS21
0	-1.13667844782997	0.146	0.417	0	Neutrophil	RPLP0
0	-1.22278562098714	0.176	0.487	0	Neutrophil	RPS18
0	-1.3008611930407	0.158	0.463	0	Neutrophil	FTH1
0	-1.54937897972297	0.697	0.836	0	Neutrophil	HBA2
0	-1.58269166265711	0.081	0.303	0	Neutrophil	PRDX2
0	-1.62541218100961	0.044	0.275	0	Neutrophil	BLVRB
0	-1.76827920160638	0.08	0.35	0	Neutrophil	CD74
0	-1.88827921529625	0.755	0.882	0	Neutrophil	HBB
4.3019818130882e-307	-0.855414798270764	0.305	0.561	1.50774219734901e-304	Neutrophil	RPS27A
6.88451582111948e-301	-0.857404353213487	0.283	0.535	2.30318347470179e-298	Neutrophil	PTMA
1.91364370907305e-300	-0.952392490804532	0.227	0.482	6.12365986903375e-298	Neutrophil	RPL19
7.31219083162463e-300	-0.914404520785335	0.237	0.495	2.24240518836489e-297	Neutrophil	RPL13
1.19164056775449e-299	-1.09139709627207	0.111	0.341	3.50818983146922e-297	Neutrophil	TUBA1B
1.19175986732647e-296	-0.857861578942498	0.293	0.548	3.3735971628934e-294	Neutrophil	RPS3A
9.38026250019946e-290	-0.616473675925247	0.558	0.755	2.55699007412845e-287	Neutrophil	RPL34
7.30658612968808e-289	-0.816863916750473	0.285	0.537	1.92058835408944e-286	Neutrophil	RPL27A
5.06052632020408e-280	-0.545321960427846	0.616	0.788	1.28432667988628e-277	Neutrophil	RPS14
3.54588173962829e-279	-0.742558246872191	0.371	0.615	8.69922986788806e-277	Neutrophil	RPL31
7.86102423568782e-276	-0.77322622873632	0.313	0.559	1.86635930240846e-273	Neutrophil	RPL32
1.33131387857168e-272	-0.835142915533229	0.284	0.529	3.06202192071486e-270	Neutrophil	RPS23
1.14733018362834e-264	-0.87561613664019	0.183	0.424	2.55889398530442e-262	Neutrophil	RPL13A
1.42891846861388e-264	-0.798335906689467	0.251	0.503	3.09318821441123e-262	Neutrophil	UBB
2.54905271914755e-252	-0.838741207362851	0.263	0.504	5.36029371797884e-250	Neutrophil	RPS12
8.3581029423376e-252	-0.873891958382093	0.184	0.416	1.70876771265569e-249	Neutrophil	RPS13
4.422292560723e-248	-1.43620976395415	0.03	0.185	8.79677655322196e-246	Neutrophil	HLA-DRA
1.52781640951634e-247	-0.760082704210537	0.248	0.486	2.95913915106322e-245	Neutrophil	RPL35
2.34059452652605e-242	-0.921824264350543	0.128	0.34	4.41712197826455e-240	Neutrophil	RPL36A
9.37089460822043e-242	0.53089417044159	0.73	0.582	1.72424460791256e-239	Neutrophil	ACTB
1.70241988479153e-239	-0.616901674166716	0.435	0.659	3.05605130538187e-237	Neutrophil	RPLP1
1.85185013459885e-235	-0.793961036653501	0.231	0.461	3.24514690253513e-233	Neutrophil	RPS4X
8.38276533257692e-230	0.96948868201971	0.369	0.171	1.43481750808758e-227	Neutrophil	GCA
1.07794431445144e-229	-0.853087170426354	0.214	0.435	1.80310685326423e-227	Neutrophil	RPL26
5.99597889674544e-223	-0.736734549142577	0.24	0.468	9.80675659556587e-221	Neutrophil	RPS11
1.03842335914302e-221	-0.995284950140306	0.089	0.273	1.66147737462883e-219	Neutrophil	RPS5
1.08309381847561e-221	-0.865238684810405	0.156	0.365	1.69607883063415e-219	Neutrophil	RPL37A
6.25164600160127e-221	-0.81549955019649	0.162	0.376	9.58585720245528e-219	Neutrophil	RPL18A
4.84998617303218e-218	0.359940257578291	0.92	0.78	7.28487719051364e-216	Neutrophil	TMSB4X
5.57334929892671e-217	-0.760172891625275	0.258	0.482	8.20397016802011e-215	Neutrophil	RPS15
1.8783095331287e-216	-0.934372923173844	0.103	0.293	2.71065846349553e-214	Neutrophil	RPL41
5.01892019711554e-214	-0.700497344894842	0.292	0.515	7.10370243284045e-212	Neutrophil	RPL15
6.25543834411247e-212	-0.40308361909602	0.743	0.867	8.68679739861657e-210	Neutrophil	MT-CO1
1.44930227244512e-211	-1.35296136758825	0.011	0.129	1.97534531948076e-209	Neutrophil	HLA-DRB1
2.90553070372596e-211	0.271649250529009	0.923	0.777	3.8881283598951e-209	Neutrophil	LYZ
3.62779941593724e-211	-0.756380642992232	0.225	0.441	4.76796494666037e-209	Neutrophil	RPS8
4.39025113796404e-209	-0.663508086167943	0.356	0.564	5.66881550445883e-207	Neutrophil	RPL7
1.71475505241018e-208	-0.715168847817925	0.243	0.463	2.17596503202395e-206	Neutrophil	RPS20
3.06000913505143e-207	-0.726009846336454	0.227	0.444	3.81723173457263e-205	Neutrophil	RPL36
1.69917013351269e-200	-0.591397939625327	0.371	0.578	2.08431536377557e-198	Neutrophil	RPL21
7.97059900043026e-199	-0.846093557047967	0.146	0.339	9.61698502346995e-197	Neutrophil	RPL12
1.26114476520501e-197	-1.27585567252521	0.025	0.153	1.49710088256595e-195	Neutrophil	SLC25A37
2.55382459817489e-195	-0.813368656615325	0.125	0.313	2.98351572104242e-193	Neutrophil	RPL6
3.72938870791043e-193	-0.964216382762517	0.043	0.185	4.28879701409699e-191	Neutrophil	MGST3
3.12447080883297e-191	-0.743447097510213	0.16	0.358	3.53786233123241e-189	Neutrophil	RPS25
6.41133254572199e-191	1.05032250787158	0.266	0.101	7.14960720250209e-189	Neutrophil	PADI4
4.62079115655226e-190	0.409451255501426	0.783	0.674	5.07597356898875e-188	Neutrophil	MYL6
1.00457908690673e-187	-0.729235602348858	0.203	0.405	1.08730912935787e-185	Neutrophil	RPL5
1.98634952871092e-187	-0.910144798838653	0.075	0.235	2.11877283062498e-185	Neutrophil	EEF1B2
4.72609363537684e-186	-0.676915072380676	0.255	0.461	4.96914987948193e-184	Neutrophil	RPS17
2.97615917237351e-183	-0.892627050527972	0.086	0.25	3.08514528291113e-181	Neutrophil	STMN1
3.58085205252204e-183	-0.723942142552174	0.2	0.399	3.66042654257809e-181	Neutrophil	RPL8
1.37628756126287e-181	-0.81377466288192	0.109	0.282	1.38759951382119e-179	Neutrophil	HMGB1
1.40028943686927e-181	-0.780762551571192	0.135	0.318	1.39272030477809e-179	Neutrophil	RPL7A
3.44362553604352e-181	-0.764924632729931	0.172	0.364	3.37934452603738e-179	Neutrophil	RPS28
3.00661449743093e-177	-0.634965297718655	0.282	0.486	2.91166877645942e-175	Neutrophil	RPS24
1.62585906574063e-176	-0.664653265377816	0.331	0.532	1.55406788621442e-174	Neutrophil	RPLP2
2.11094711133464e-176	-0.653565734216868	0.288	0.492	1.99186804351576e-174	Neutrophil	RPL11
4.51178277273098e-176	-0.971812436695771	0.039	0.169	4.20338243130379e-174	Neutrophil	UROD
1.96532761204627e-175	-0.814412660536015	0.073	0.227	1.80810140308257e-173	Neutrophil	RPL23A
2.19103971111816e-174	-0.85854947207296	0.077	0.232	1.99087065109008e-172	Neutrophil	RPL10A
1.82937440157382e-173	-0.824899425177252	0.07	0.22	1.64197507263211e-171	Neutrophil	RPSA
1.10141846754304e-172	-1.11119994845261	0.009	0.106	9.76679508568284e-171	Neutrophil	ANXA2
6.65206681276103e-172	-0.91766630999532	0.038	0.167	5.82847758832395e-170	Neutrophil	GYPC
1.79118641955385e-171	0.477519707831572	0.718	0.582	1.55095671151957e-169	Neutrophil	S100A6
3.69938786326172e-170	0.583573091064464	0.549	0.375	3.16598775274491e-168	Neutrophil	S100A11
3.35183130419374e-169	-0.726768382181879	0.162	0.346	2.83557222975471e-167	Neutrophil	RPL18
5.32010365778722e-169	0.667640620640095	0.465	0.297	4.4495412410584e-167	Neutrophil	ANXA1
8.02284077511002e-169	-0.869760623175353	0.038	0.165	6.63461888818087e-167	Neutrophil	LDHB
9.98756548202564e-169	-0.629885828784968	0.288	0.487	8.16760910530097e-167	Neutrophil	RPL35A
1.88790300308833e-166	-0.896371495759907	0.022	0.133	1.52691935194836e-164	Neutrophil	SOD1
8.65349935339142e-164	-0.734051031709227	0.112	0.278	6.92279948271314e-162	Neutrophil	RPL24
2.95371463505182e-163	-0.793116094113501	0.114	0.277	2.33756341010552e-161	Neutrophil	RPS2
